URL,Title,Brand,Price,Rating,Scores,Reviews
"['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq', 'https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq']","['itel A60s 6.6″ HD+ Display | 8+128GB Storage | HD+ display | 8MP Dual Rear Camera', None]","['Brand: itelMore Mobiles from itel', None]","['Rs. 22,749\nRs. 22,999-1%', None]","['19 Ratings', '54 Answered Questions']",['4.4'],"['the reviews are: Very disappointing. This phone is not 8 GB RAM as claimed. This is a 4GB + 4 GB expendable. The add should clearly state that truth. Also, it has a slow processor. an iPhone user will find it very slow. it is large screen phone. The back camera quality is good in day light but not very good in low light. Overall it is okay for the price it is being sold at. But the ad should clearly state the figures to avoid any disappointments.\n', ""the reviews are: same mobile deliver hoa hai thanks 😊😊👍 I'm very happy......\n"", 'the reviews are: good quality nice phone I like it very much\n', 'the reviews are: v nice tnx daraz\n', 'the reviews are: looking good with back cover received ram here show 8gb but in mobile show 4 GB +4gb extendable other OK\n', 'the reviews are: Good mobile recieve on time 🔥 work well💙 just youtube thora slow chl rha ha🌸 overall good🌜 recommended 💪 camera result is ok ok💪\n', 'the reviews are: phone received everything packed well and delivery was fast.\n', ""the reviews are: very good and fast delivery, i like it but should be back cover given in the box, it's negative from inside. we have to buy it separately anyway we will buy\n"", 'the reviews are: I ordered black but received blue. Delivery was quite fast. Cell phone is made in Pakistan which has not been mentioned anywhere in the ad..... Why did the seller hide this information rather we should be proud of our own products. Experience with the product overall is good for this price.\n']"
['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq'],['Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Red 64 GB - PTA Approved'],['Brand: AppleMore Like New Phones from Apple'],"['Rs. 70,999\nRs. 110,000-35%']",['1 Ratings'],['5.0'],"['the reviews are: 97% battery, scratch less, excellent condition, just like new.\n', 'the reviews are: 97% battery, scratch less, excellent condition, just like new.\n', 'the reviews are: 97% battery, scratch less, excellent condition, just like new.\n']"
['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq'],['Samsung Galaxy A14 4GB+128GB'],['Brand: SamsungMore Mobiles from Samsung'],"['Rs. 51,999\nRs. 56,999-9%']",['162 Ratings'],['4.7'],"['the reviews are: mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na\n', 'the reviews are: Nice Cell phone delivered safely but 1 thing is shameful that no adopter with mobile at this heavy price.. only data cable found in the box .. Great services by daraz\n', 'the reviews are: Thanks a lot Daraz for their phenomenal service and a great discount of 5000 the device is very reasonablekeeping the current situation of the inflation I would highly recommend this over all other Chinese brands the look and feel of the device is awesome same like the flagship series of samsung and performance is also acceptable overall the only drawback being the charger not included with the device, which adds another couple of thousand to the already inflated price But still I like the phone thanks again daraz for providing the great experience and service Thanks a lot Daraz 😊❣️💥\n', 'the reviews are: Placed order on 14 sep and received on 16 September in afternoon. Packaging was intact. Sealed box. Received without any damage. It was a wonderful experience.\n', 'the reviews are: mobile ki packing bhi achi ha.or original sumsang ki packing ki halat ma received howa ha dil khush kar diya daraz ki service na\n', ""the reviews are: The Samsung A14 is a solid choice for those seeking a budget-friendly smartphone. With 4GB of RAM and 128GB of storage, it handles daily tasks with ease and provides ample space for apps and media. The device's performance is snappy, and it runs apps smoothly. The camera quality is good for the price range, and the battery life is impressive. If you're looking for a reliable smartphone with a balance of performance and storage, the Samsung A14 won't disappoint.\n"", 'the reviews are: AoA Main daraz sy phly bhi orders krta hun but is order py mujy bohat kushi hui ha kun k ya order mujy diy gy time sy phly hi mill gya. Main is sy kush hua aor time py mari zarort puri ho gai aor mujy zada wait ni krna para. Product bhi theak ha.same as company paking. Thanks Allah Hafiz\n', 'the reviews are: Original product Box packed - Thanks Daraz ❤️🥀\n', 'the reviews are: V Goood\n']"
"['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq', 'https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq']","['OPPO A17 4GB + 64GB 5000mAh Battery', None]","['Brand: OPPOMore Mobiles from OPPO', None]","['Rs. 36,999', None]","['49 Ratings', '87 Answered Questions']",['4.7'],"['the reviews are: Thanx a lot OPPO Mobile Pakistan for quality product which i ordered & Daraz for in time delivery.\n', 'the reviews are: I recently received my parcel from the official Oppo store, and while the phone itself is excellent and original, I was disappointed with the packaging. The box arrived damaged, and there were no bubble wrap or proper protection inside. However, I must commend the seller for their polite and reasonable behavior throughout the process. I hope they improve their packaging to ensure better protection for future shipments. #OnlineShopping #OppoStore #CustomerExperience\n', 'the reviews are: Good Service.. Mobile recieved on time 👍\n', 'the reviews are: zarbardat\n', ""the reviews are: Thanks Oppo Pakistan for your rapid response I'm also glad to have the same product that I have ordered. and special thanks to all the team of Daraz for being cooperative and responsive.\n"", 'the reviews are: Good Service.. Mobile recieved on time 👍\n', 'the reviews are: Its owesome amazing\n', 'the reviews are: good product orinal non active\n', 'the reviews are: got the phone in 3 working days the packaging and the servive was amazing\n']"
['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq'],['Like New Phones - Used Apple iPhone X - Space Gray 64 GB - PTA Approved'],['Brand: AppleMore Like New Phones from Apple'],"['Rs. 97,999\nRs. 109,000-10%']",['1 Ratings'],['1.0'],"['the reviews are: Very bad product.. Bettry health is very bad within 2 days bettry health 80 sy 75 ai.. faulty iphone hy...\n', 'the reviews are: Very bad product.. Bettry health is very bad within 2 days bettry health 80 sy 75 ai.. faulty iphone hy...\n', 'the reviews are: Very bad product.. Bettry health is very bad within 2 days bettry health 80 sy 75 ai.. faulty iphone hy...\n']"
['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq'],['Samsung Galaxy A54 8GB+256GB'],['Brand: SamsungMore Mobiles from Samsung'],"['Rs. 128,999\nRs. 140,999-9%']",['21 Ratings'],['4.6'],"['the reviews are: Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out.\n', ""the reviews are: In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star\n"", 'the reviews are: #RWC2. Genuine product with quick delivery.\n', 'the reviews are: #RWC2. Genuine product with quick delivery.\n', 'the reviews are: In-time delivery and exact product. Fully satisfied with Daraz and their 11.11 sale.\n', 'the reviews are: Recommended sellar. Original product PTA approved. Deliver time to Lahore 3 days.\n', 'the reviews are: Fast delivery. they sent what they showed.\n', 'the reviews are: awesome phone,timely delivery\n', 'the reviews are: awesome....\n']"
"['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq', 'https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq']","['VGOTEL NOTE 23 8+8=16GB RAM 256GB ROM = 5000mAh BATTERY', None]","['Brand: No BrandMore Mobiles from No Brand', None]","['Rs. 32,999', None]","['1 Ratings', '41 Answered Questions']",['5.0'],"['the reviews are: I ordered vgotel note23, came with charger and hand free nice mobile overall good experience but price is a bit different than market.\n', 'the reviews are: I ordered vgotel note23, came with charger and hand free nice mobile overall good experience but price is a bit different than market.\n', 'the reviews are: I ordered vgotel note23, came with charger and hand free nice mobile overall good experience but price is a bit different than market.\n']"
"['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq', 'https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq']","['Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)', None]","['Brand: No BrandMore Mobiles from No Brand', None]","['Rs. 26,999\nRs. 34,999-23%', None]","['4 Ratings', '79 Answered Questions']",['4.5'],"['the reviews are: its PTA approved device..\n', 'the reviews are: Very Nice Mobile Thanks\n', 'the reviews are: \n', 'the reviews are: \n']"
"['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq', 'https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq']","['Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired', None]","['Brand: No BrandMore Mobiles from No Brand', None]","['Rs. 28,999\nRs. 36,999-22%', None]","['36 Ratings', '28 Answered Questions']",['4.9'],"[""the reviews are: well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, I'm very happy and satisfied, thanks\n"", 'the reviews are: mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚\n', 'the reviews are: Great seller, Awesome, thank you so much.recommended seller\n', 'the reviews are: 25 rupay ziada Lia but product acha aur original tha\n', 'the reviews are: very very good working.. thanks seller very responsible person. very one close Ur eye and buy it.. 💖 seal pack\n', 'the reviews are: مجھے اعلیٰ معیار کا موبائل فون ملا ہے اور سیلر بہت ایماندار، تیز رفتار اور اچھی سروس فراہم کرنے والا ہے، اس لیے میں اس کی سفارش تمام دوستوں سے کرنا چاہتا ہوں، شکریہ\n', 'the reviews are: 100% satisfied.\n', 'the reviews are: Great seller, Awesome, thank you so much.recommended seller\n', 'the reviews are: great deal...pta approved and plenty of ram 128gb.5000mah battery..hold warranty...so far good impression...hope to use it long time\n']"
['https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq'],"['Tecno Camon 20 - 8GB/256GB - 64 MP Camera - 5000 mAH- Battery - 6.67""']",['Brand: TecnoMore Mobiles from Tecno'],"['Rs. 49,999\nRs. 53,999-7%']",['114 Ratings'],['4.7'],"['the reviews are: Thanks for Daraz & Tecno Flagship store Mobile boat acha hai or pin packed hai deliver bhi 1 din hogya. I am very happy once againThanks for Daraz & Tecno Flagship store.\n', ""the reviews are: This is my first experience buying a phone from Daraz. it's good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon\n"", 'the reviews are: thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno\n', ""the reviews are: best experience with Daraz and best experience with this seller. great product and we'll packing.I satisfied with Daraz and with this store. best mobile Tecno Comman 20 with this price.\n"", ""the reviews are: This is my first experience buying a phone from Daraz. it's good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon\n"", 'the reviews are: thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno\n', 'the reviews are: thank you daraz mall, thank you tecno for this amazing experience. i have placed my order for tecno camon 20 pro as well hope i receive it in black color and in perfect condition as i received this one. thanks in advance\n', 'the reviews are: The phone is awesome given the price tag with amoled display has good display and very little bazzles which makes the whole viewing experience good. processor should have been atleast helio G96 only this is the con. cameras are average.\n', 'the reviews are: i really pleased to share my review regarding this awesome purchase..i am 100% satisfied with daraz and Techno official store..Device is genuine and packing of device was up to the mark. I extremely grateful to Daraz management. #11.11\n']"
